date,state,actuals.positiveTests,actuals.negativeTests,Positivity rate,ratio_bed,actuals.newCases,actuals.vaccinationsInitiated,actuals.vaccinationsCompleted,metrics.testPositivityRatio,metrics.vaccinationsInitiatedRatio,metrics.vaccinationsCompletedRatio
2021-08-09,NJ,1049296,14743719,0.066440512,0.660163423,861,5965020,5249953,0.052,0.672,0.591
2021-08-10,NJ,1050915,14773660,0.066410314,0.690761393,1629,5974524,5255860,0.053,0.673,0.592
2021-08-11,NJ,1052268,14796650,0.066393681,0.713117422,1686,5985362,5263595,0.054,0.674,0.593
2021-08-12,NJ,1054034,14826841,0.06637128,0.708536983,1854,5995364,5271010,0.054,0.675,0.593
2021-08-13,NJ,1055982,14861842,0.066339595,0.7064916,1844,6013213,5283871,0.055,0.677,0.595
2021-08-14,NJ,1057455,14883249,0.066336782,0.674031354,2564,6025025,5292288,0.055,0.678,0.596
2021-08-15,NJ,1058578,14897949,0.066341379,0.655054673,1274,6036523,5300615,0.055,0.68,0.597
2021-08-16,NJ,1060267,14930128,0.066306492,0.656237135,1304,6045926,5307179,0.056,0.681,0.598
2021-08-17,NJ,1061581,14953468,0.066286466,0.68850365,1821,6057182,5316248,0.056,0.682,0.599
2021-08-18,NJ,1063018,14977469,0.066270931,0.707307161,1677,6064541,5322325,0.056,0.683,0.599
2021-08-19,NJ,1064889,15009510,0.066247516,0.704521428,2022,6082154,5336457,0.056,0.685,0.601
2021-08-20,NJ,1067131,15046389,0.066225815,0.702479675,2940,6093262,5345747,0.057,0.686,0.602
2021-08-21,NJ,1068923,15071731,0.066225507,0.67384214,2158,6106240,5357523,0.057,0.687,0.603
2021-08-22,NJ,1070315,15088629,0.066236692,0.659576199,1450,6116301,5366881,0.058,0.689,0.604
2021-08-23,NJ,1072562,15130918,0.066193312,0.657421768,1624,6124367,5374401,0.058,0.69,0.605
2021-08-24,NJ,1074868,15173731,0.066151426,0.692254875,1857,6130107,5379775,0.057,0.69,0.606
2021-08-25,NJ,1077238,15216014,0.066115592,0.714688227,2113,6147251,5395927,0.056,0.692,0.607
2021-08-26,NJ,1079598,15256383,0.066087124,0.714529498,2054,6159635,5406935,0.056,0.693,0.609
2021-08-27,NJ,1081842,15290027,0.066079322,0.707329992,2592,6172469,5419697,0.057,0.695,0.61
2021-08-28,NJ,1083505,15311446,0.066087724,0.682496331,1934,6184301,5431392,0.057,0.696,0.611
2021-08-29,NJ,1084884,15328911,0.066095866,0.670377166,1850,6194644,5441259,0.057,0.697,0.613
2021-08-30,NJ,1087320,15370582,0.066066744,0.670391573,1508,6202291,5448504,0.058,0.698,0.613
2021-08-31,NJ,1089817,15414465,0.066032379,0.695836951,2128,6211130,5457911,0.058,0.699,0.614
2021-09-01,NJ,1092123,15455077,0.066000471,0.710575516,2283,6222920,5469611,0.059,0.701,0.616
2021-09-02,NJ,1094077,15486011,0.065987406,0.708750509,2542,6232544,5479015,0.059,0.702,0.617
2021-09-03,NJ,1096490,15521217,0.065983231,0.700304692,1735,6248194,5494668,0.06,0.703,0.619
2021-09-04,NJ,1098481,15544561,0.066002417,0.669956766,2248,6257106,5503733,0.06,0.704,0.62
2021-09-05,NJ,1100020,15563984,0.066011746,0.653223504,1714,,,0.06,,
2021-09-06,NJ,1101336,15580586,0.066019731,0.649960954,1951,,,0.063,,
2021-09-07,NJ,1103725,15626763,0.065970879,0.670224951,354,6277465,5524013,0.061,0.707,0.622
2021-09-08,NJ,1106247,15671333,0.065936029,0.699438888,3498,6283610,5530586,0.061,0.707,0.623
2021-09-09,NJ,1108686,15713882,0.065904682,0.722758958,2210,6291717,5539830,0.06,0.708,0.624
2021-09-10,NJ,1111255,15754926,0.065886581,0.723812622,2664,6302197,5551806,0.059,0.71,0.625
2021-09-11,NJ,1112943,15777127,0.065893333,0.696831473,2494,6312003,5561695,0.059,0.711,0.626
2021-09-12,NJ,1114541,15796529,0.065906001,0.686807818,1847,6321272,5572323,0.059,0.712,0.627
2021-09-13,NJ,1117200,15842831,0.065872521,0.693043041,1545,6321933,5572711,0.057,0.712,0.627
2021-09-14,NJ,1119561,15887819,0.065827952,0.720752821,2038,6334965,5587002,0.057,0.713,0.629
2021-09-15,NJ,1122195,15937396,0.065780885,0.730711413,2275,6344992,5597867,0.057,0.714,0.63
2021-09-16,NJ,1124609,15979843,0.06574949,0.730903909,2958,6354443,5609082,0.056,0.715,0.631
2021-09-17,NJ,1127137,16024558,0.065715779,0.720116973,2374,6360622,5616425,0.056,0.716,0.632
2021-09-18,NJ,1129082,16052957,0.065712923,0.698798615,2623,6370715,5628314,0.055,0.717,0.634
2021-09-19,NJ,1130857,16076264,0.065720291,0.68225859,1909,6377754,5637535,0.055,0.718,0.635
2021-09-20,NJ,1133495,16129263,0.065661292,0.684564372,1623,6383186,5644447,0.054,0.719,0.635
2021-09-21,NJ,1135961,16181238,0.065597271,0.711237748,2165,6387612,5649685,0.053,0.719,0.636
2021-09-22,NJ,1138390,16234483,0.065526871,0.72130281,2351,6383936,5655586,0.052,0.719,0.637
2021-09-23,NJ,1140652,16280116,0.065476562,0.716135864,2252,6390977,5664242,0.051,0.72,0.638
2021-09-24,NJ,1142861,16321266,0.065440488,0.716241469,2236,6398963,5674502,0.05,0.72,0.639
2021-09-25,NJ,1144335,16345015,0.06543039,0.68438403,2234,6407452,5683415,0.05,0.721,0.64
2021-09-26,NJ,1145600,16364037,0.065426828,0.670898954,1110,6415786,5690830,0.049,0.722,0.641
2021-09-27,NJ,1147271,16407000,0.065355662,0.678749828,1159,6420591,5695945,0.047,0.723,0.641
2021-09-28,NJ,1148461,16437232,0.065306553,0.71172616,1888,6427211,5702305,0.047,0.724,0.642
2021-09-29,NJ,1148896,16447140,0.065292888,0.721261195,1997,6433245,5707111,0.047,0.724,0.643
2021-09-30,NJ,,,#DIV/0!,0.721147159,2327,6440347,5713118,,0.725,0.643
2021-10-01,NJ,,,#DIV/0!,0.71006135,1673,6444074,5716908,,0.726,0.644
2021-10-02,NJ,,,#DIV/0!,0.709776342,,,,,,
2021-06-01,NM,261949,2677837,0.089104785,0.688708522,330,1213351,1005056,0.035,0.579,0.479
2021-06-02,NM,262035,2681224,0.089028862,0.718326052,71,1214184,1006019,0.037,0.579,0.48
2021-06-03,NM,262183,2687334,0.088890147,0.705909404,108,1216637,1009421,0.037,0.58,0.481
2021-06-04,NM,262258,2692873,0.088746658,0.692166322,142,1220154,1013369,0.034,0.582,0.483
2021-06-05,NM,262327,2697342,0.088633898,0.666820489,0,1220694,1013896,0.032,0.582,0.484
2021-06-06,NM,262421,2701241,0.088546197,0.66128288,0,1224090,1018206,0.027,0.584,0.486
2021-06-07,NM,262490,2703650,0.088495486,0.67611336,214,1227490,1023353,0.021,0.585,0.488
2021-06-08,NM,262562,2706066,0.088445571,0.713031094,62,1229899,1027403,0.021,0.587,0.49
2021-06-09,NM,262652,2710389,0.08834456,0.720146688,75,1230152,1027932,0.021,0.587,0.49
2021-06-10,NM,262747,2715363,0.08822609,0.718542287,96,1232814,1032269,0.02,0.588,0.492
2021-06-11,NM,262829,2719232,0.088136695,0.712648946,125,1235549,1036832,0.021,0.589,0.494
2021-06-12,NM,262881,2722719,0.088049638,0.688787185,0,1238194,1039657,0.021,0.591,0.496
2021-06-13,NM,262925,2725392,0.087984307,0.668268131,0,1242176,1050734,0.02,0.592,0.501
2021-06-14,NM,263003,2726906,0.087963547,0.682646213,227,1244183,1053538,0.022,0.593,0.502
2021-06-15,NM,263087,2729321,0.087918158,0.713087248,121,1247431,1060930,0.022,0.595,0.506
2021-06-16,NM,263161,2733430,0.087820126,0.70401837,80,1254785,1070030,0.022,0.598,0.51
2021-06-17,NM,263219,2737104,0.087730221,0.71768474,105,1259214,1076745,0.021,0.601,0.514
2021-06-18,NM,263480,2743980,0.087608813,0.711146715,121,1264158,1084351,0.026,0.603,0.517
2021-06-19,NM,263596,2748035,0.087525995,0.691295313,0,1266726,1087843,0.027,0.604,0.519
2021-06-20,NM,263646,2751225,0.087448518,0.673539519,0,1273894,1097878,0.027,0.608,0.524
2021-06-21,NM,263693,2753314,0.087402184,0.688430149,263,1275754,1100060,0.025,0.608,0.525
2021-06-22,NM,263777,2756334,0.087340167,0.704360326,97,1276470,1100922,0.025,0.609,0.525
2021-06-23,NM,263841,2759911,0.087256164,0.705572116,76,1277559,1102629,0.025,0.609,0.526
2021-06-24,NM,263934,2764567,0.087150046,0.70516367,81,1281992,1108356,0.025,0.611,0.529
2021-06-25,NM,263986,2768254,0.087059731,0.681252879,75,1288292,1116287,0.02,0.614,0.532
2021-06-26,NM,264036,2771264,0.086988436,0.700345224,0,1290829,1120116,0.019,0.616,0.534
2021-06-27,NM,264061,2773543,0.086930686,0.66935856,0,1293406,1123465,0.018,0.617,0.536
2021-06-28,NM,264102,2775836,0.08687743,0.677178623,148,1294380,1125022,0.018,0.617,0.537
2021-06-29,NM,264170,2779356,0.086797353,0.694878577,46,1294771,1125628,0.017,0.617,0.537
2021-06-30,NM,264246,2782601,0.086727689,0.689575646,58,1318661,1142420,0.018,0.629,0.545
2021-07-01,NM,264302,2785711,0.086656024,0.712211982,87,1321330,1145072,0.017,0.63,0.546
2021-07-02,NM,264360,2788503,0.086594125,0.69615296,86,1323553,1149880,0.018,0.631,0.548
2021-07-03,NM,264417,2791848,0.086516385,0.6712739,0,1325678,1153097,0.018,0.632,0.55
2021-07-04,NM,264445,2793902,0.086466644,0.66966759,0,1327780,1156190,0.019,0.633,0.551
2021-07-05,NM,264484,2794703,0.08645565,0.677341681,0,,,0.02,,
2021-07-06,NM,264545,2796596,0.08642039,0.683843005,200,1329207,1157532,0.021,0.634,0.552
2021-07-07,NM,264623,2799057,0.08637423,0.709513937,81,1329852,1158358,0.022,0.634,0.552
2021-07-08,NM,264745,2803258,0.086292289,0.722311766,132,1331524,1160537,0.025,0.635,0.553
2021-07-09,NM,264836,2806346,0.086232597,0.711437085,124,1333543,1162938,0.026,0.636,0.555
2021-07-10,NM,264911,2809692,0.086161043,0.697207477,0,1335438,1165333,0.027,0.637,0.556
2021-07-11,NM,264978,2811834,0.086120959,0.675606936,0,1337302,1167558,0.029,0.638,0.557
2021-07-12,NM,265073,2814066,0.086086727,0.683565593,299,1338350,1168764,0.03,0.638,0.557
2021-07-13,NM,265205,2817333,0.086034625,0.706756109,115,1338410,1168803,0.031,0.638,0.557
2021-07-14,NM,265322,2820603,0.08597811,0.700343643,180,1340015,1171058,0.031,0.639,0.558
2021-07-15,NM,265465,2824273,0.085918288,0.701005025,156,1341566,1173006,0.033,0.64,0.559
2021-07-16,NM,265596,2826717,0.085889106,0.687756967,187,1343581,1175106,0.036,0.641,0.56
2021-07-17,NM,265683,2829101,0.085848641,0.668037469,0,1345395,1176938,0.038,0.642,0.561
2021-07-18,NM,265747,2831145,0.085810871,0.64938328,0,1346508,1178008,0.038,0.642,0.562
2021-07-19,NM,265848,2834256,0.085754542,0.69269341,377,1348419,1179795,0.037,0.643,0.563
2021-07-20,NM,266064,2838716,0.085694961,0.709470686,135,1348269,1179876,0.039,0.643,0.563
2021-07-21,NM,266271,2841779,0.085671402,0.71123723,271,1350317,1181421,0.043,0.644,0.563
2021-07-22,NM,266443,2845806,0.085611081,0.710256993,271,1353125,1183675,0.043,0.645,0.565
2021-07-23,NM,266631,2849282,0.085570746,0.693287827,244,1355256,1185557,0.044,0.646,0.565
2021-07-24,NM,266775,2853016,0.085510536,0.673041894,0,1357347,1187032,0.044,0.647,0.566
2021-07-25,NM,266903,2855752,0.085473099,0.668496911,0,1359386,1188553,0.045,0.648,0.567
2021-07-26,NM,267089,2858704,0.085446797,0.663940173,631,1360679,1189282,0.048,0.649,0.567
2021-07-27,NM,267362,2862018,0.085436093,0.711570844,238,1361408,1189697,0.053,0.649,0.567
2021-07-28,NM,267612,2866052,0.085399073,0.708352351,328,1363192,1190810,0.052,0.65,0.568
2021-07-29,NM,267899,2871604,0.085331659,0.719790242,401,1365816,1192293,0.053,0.651,0.569
2021-07-30,NM,268235,2876276,0.085302611,0.710670315,331,1369002,1194187,0.056,0.653,0.57
2021-07-31,NM,268463,2880269,0.08526067,0.697329377,0,1374231,1198386,0.058,0.655,0.572
2021-08-01,NM,268655,2883855,0.085219397,0.677071379,0,1377897,1202247,0.059,0.657,0.573
2021-08-02,NM,269094,2887788,0.085240437,0.687079731,1076,1379643,1203197,0.064,0.658,0.574
2021-08-03,NM,269615,2892157,0.085273385,0.711126629,478,1380196,1203488,0.07,0.658,0.574
2021-08-04,NM,270105,2897926,0.085259582,0.719789039,607,1383239,1205059,0.073,0.66,0.575
2021-08-05,NM,270588,2903945,0.085237104,0.713597799,670,1386196,1206469,0.077,0.661,0.575
2021-08-06,NM,271014,2908712,0.085231872,0.711957769,546,1389769,1208255,0.079,0.663,0.576
2021-08-07,NM,271360,2913721,0.085197205,0.697428834,0,1393328,1210029,0.08,0.664,0.577
2021-08-08,NM,271666,2918031,0.085169845,0.696837764,0,1397335,1212220,0.081,0.666,0.578
2021-08-09,NM,272174,2922913,0.085185161,0.71803894,1305,1399576,1213350,0.081,0.667,0.579
2021-08-10,NM,272698,2928931,0.085174766,0.727293953,683,1400463,1213844,0.077,0.668,0.579
2021-08-11,NM,273232,2934869,0.085169388,0.741547013,713,1402965,1215174,0.078,0.669,0.58
2021-08-12,NM,273885,2943561,0.085124972,0.72828353,1279,1406382,1217270,0.077,0.671,0.581
2021-08-13,NM,274510,2951199,0.085100671,0.72527218,796,1409744,1219251,0.076,0.672,0.581
2021-08-14,NM,274905,2956047,0.085084829,0.737662942,0,1410127,1219486,0.077,0.673,0.582
2021-08-15,NM,275328,2961517,0.085060607,0.710893855,0,1410559,1219759,0.078,0.673,0.582
2021-08-16,NM,275926,2968534,0.085045277,0.716896061,1771,1417433,1223383,0.076,0.676,0.583
2021-08-17,NM,276675,2976333,0.08505205,0.739748756,747,1418742,1224169,0.077,0.677,0.584
2021-08-18,NM,277382,2983630,0.085060098,0.737639925,874,1421677,1225742,0.078,0.678,0.585
2021-08-19,NM,278177,2992573,0.085049912,0.743755782,967,1424770,1228094,0.081,0.679,0.586
2021-08-20,NM,279067,3002815,0.085032612,0.737974098,868,1429547,1231002,0.081,0.682,0.587
2021-08-21,NM,279625,3009334,0.085019302,0.713888889,0,1433199,1233296,0.081,0.684,0.588
2021-08-22,NM,280279,3016302,0.085021117,0.716963666,0,1437174,1235566,0.083,0.685,0.589
2021-08-23,NM,281100,3025125,0.085021437,0.723615712,2198,1439915,1237349,0.084,0.687,0.59
2021-08-24,NM,281790,3031212,0.085055789,0.752,874,1441755,1238378,0.085,0.688,0.591
2021-08-25,NM,282675,3039632,0.085083949,0.733225359,768,1445801,1243806,0.086,0.69,0.593
2021-08-26,NM,283532,3050268,0.085047693,0.73359429,922,1449543,1246733,0.085,0.691,0.595
2021-08-27,NM,284406,3059709,0.085046716,0.722885922,951,1453436,1249329,0.086,0.693,0.596
2021-08-28,NM,285103,3068661,0.085009858,0.719615204,0,1457191,1252011,0.085,0.695,0.597
2021-08-29,NM,285870,3076910,0.085010021,0.723499062,0,1461773,1255176,0.084,0.697,0.599
2021-08-30,NM,286656,3084063,0.085042983,0.728708134,2276,1464180,1256883,0.086,0.698,0.599
2021-08-31,NM,287535,3091498,0.085093872,0.748405386,829,1465483,1257905,0.087,0.699,0.6
2021-09-01,NM,288488,3100261,0.085131121,0.751502543,873,1468079,1260112,0.087,0.7,0.601
2021-09-02,NM,289347,3109758,0.085124467,0.749826429,988,1471388,1262474,0.089,0.702,0.602
2021-09-03,NM,290242,3119399,0.085123918,0.73553719,915,1474434,1265467,0.089,0.703,0.604
2021-09-04,NM,290899,3127492,0.085098223,0.714021714,0,1480470,1271565,0.09,0.706,0.606
2021-09-05,NM,291499,3134733,0.085078594,0.721825305,0,,,0.089,,
2021-09-06,NM,292122,3142286,0.085057454,0.722248465,0,,,0.086,,
2021-09-07,NM,292779,3149408,0.0850561,0.727916863,2499,1482909,1274164,0.083,0.707,0.608
2021-09-08,NM,293262,3154367,0.085061937,0.743871707,541,1483454,1274822,0.081,0.707,0.608
2021-09-09,NM,293975,3163138,0.085034825,0.749539595,576,1484821,1277057,0.08,0.708,0.609
2021-09-10,NM,294775,3174188,0.084974962,0.749827388,880,1487207,1280011,0.076,0.709,0.61
2021-09-11,NM,295425,3183295,0.084923478,0.72235023,0,1489726,1282665,0.075,0.71,0.612
2021-09-12,NM,296014,3189769,0.084920375,0.71692024,0,1490501,1283092,0.076,0.711,0.612
2021-09-13,NM,296855,3198084,0.084938535,0.72999764,1777,1494029,1287513,0.078,0.713,0.614
2021-09-14,NM,297594,3204887,0.084966628,0.731304553,736,1495421,1288968,0.08,0.713,0.615
2021-09-15,NM,298512,3216235,0.084931291,0.739751267,686,1497063,1291139,0.078,0.714,0.616
2021-09-16,NM,299297,3226547,0.084886626,0.737799263,877,1499143,1293631,0.077,0.715,0.617
2021-09-17,NM,300103,3237168,0.084840262,0.732443012,758,1501118,1296999,0.078,0.716,0.619
2021-09-18,NM,300589,3244665,0.084786309,0.729305972,0,1503071,1299802,0.078,0.717,0.62
2021-09-19,NM,300948,3250061,0.084749996,0.715736041,0,1505304,1303164,0.076,0.718,0.621
2021-09-20,NM,301434,3254818,0.08476171,0.735127479,1509,1506419,1304964,0.075,0.718,0.622
2021-09-21,NM,302012,3260531,0.084774275,0.743132191,410,1507195,1306182,0.074,0.719,0.623
2021-09-22,NM,302728,3269794,0.084737897,0.71524095,714,1508469,1308193,0.073,0.719,0.624
2021-09-23,NM,303369,3280176,0.084656116,0.729679945,722,1510068,1310636,0.071,0.72,0.625
2021-09-24,NM,304219,3290094,0.084638984,0.73354809,713,1511636,1313066,0.072,0.721,0.626
2021-09-25,NM,304699,3296159,0.084618444,0.730591497,0,1513201,1315179,0.074,0.722,0.627
2021-09-26,NM,305059,3301771,0.084578148,0.726347444,0,1515062,1317839,0.074,0.723,0.628
2021-09-27,NM,305469,3305538,0.084593854,0.719156997,1986,1516419,1318969,0.074,0.723,0.629
2021-09-28,NM,306049,3311075,0.084611144,0.739848914,610,1517451,1319845,0.074,0.724,0.629
2021-09-29,NM,306689,3318382,0.084602205,0.733179724,633,1518717,1321259,0.075,0.724,0.63
2021-09-30,NM,,,#DIV/0!,0.750230415,1007,1522096,1324646,,0.726,0.632
2021-10-01,NM,,,#DIV/0!,0.78307976,791,1523778,1326551,,0.727,0.633
2021-10-02,NM,,,#DIV/0!,0.78307976,,,,,,
2021-06-01,NV,444465,2976984,0.129905487,0.674166378,514,1408090,1139340,0.036,0.457,0.37
2021-06-02,NV,444631,2981976,0.129758388,0.708512565,419,1410492,1141079,0.036,0.458,0.37
2021-06-03,NV,444818,2987020,0.129615093,0.726705962,350,1414032,1145796,0.036,0.459,0.372
2021-06-04,NV,444919,2990501,0.129509347,0.720819654,361,1418973,1151116,0.035,0.461,0.374
2021-06-05,NV,445093,2993948,0.129423581,0.718050215,0,1419354,1151418,0.035,0.461,0.374
2021-06-06,NV,445207,2996426,0.129359232,0.690516559,0,1424812,1156835,0.036,0.463,0.376
2021-06-07,NV,445372,3000028,0.129265688,0.705506054,627,1433848,1169042,0.037,0.466,0.38
2021-06-08,NV,445467,3003095,0.129174711,0.672821005,347,1436491,1172354,0.037,0.466,0.381
2021-06-09,NV,445589,3006644,0.12907269,0.733846328,217,1436661,1172550,0.037,0.466,0.381
2021-06-10,NV,445687,3009352,0.128996228,0.728125707,295,1439437,1176814,0.037,0.467,0.382
2021-06-11,NV,445868,3013267,0.128895808,0.718088119,262,1444581,1183999,0.04,0.469,0.384
2021-06-12,NV,446058,3016932,0.128807187,0.715059588,0,1453556,1193391,0.04,0.472,0.387
2021-06-13,NV,446192,3019379,0.128749923,0.694924833,0,1457918,1198513,0.041,0.473,0.389
2021-06-14,NV,446317,3021749,0.128693341,0.690275695,439,1461040,1204430,0.042,0.474,0.391
2021-06-15,NV,446562,3025582,0.128612753,0.71720083,252,1463360,1208807,0.046,0.475,0.392
2021-06-16,NV,446831,3030330,0.128504547,0.719506676,363,1469828,1221242,0.05,0.477,0.396
2021-06-17,NV,447118,3034305,0.128429668,0.725514589,296,1473050,1226328,0.054,0.478,0.398
2021-06-18,NV,447388,3038203,0.128353556,0.738480697,385,1477206,1233520,0.057,0.48,0.4
2021-06-19,NV,447631,3041245,0.128302353,0.725921724,0,1481040,1239448,0.061,0.481,0.402
2021-06-20,NV,447826,3043761,0.128258583,0.710009038,0,1483525,1243592,0.063,0.482,0.404
2021-06-21,NV,447974,3045748,0.128222566,0.72311952,640,1487825,1249921,0.065,0.483,0.406
2021-06-22,NV,448191,3049295,0.128146617,0.731004266,400,1489557,1252492,0.064,0.484,0.407
2021-06-23,NV,448599,3053434,0.128096737,0.745493708,447,1491518,1255294,0.071,0.484,0.408
2021-06-24,NV,448859,3056323,0.128055833,0.745300113,448,1494620,1258761,0.073,0.485,0.409
2021-06-25,NV,449249,3060557,0.127998243,0.733325784,804,1494846,1258947,0.077,0.485,0.409
2021-06-26,NV,449679,3064014,0.127979024,0.714334201,0,1505491,1266044,0.083,0.489,0.411
2021-06-27,NV,450048,3066614,0.127975904,0.705596382,0,1512602,1277678,0.089,0.491,0.415
2021-06-28,NV,450473,3070074,0.1279554,0.711054697,915,1521901,1286254,0.093,0.494,0.418
2021-06-29,NV,451024,3074782,0.127920822,0.735070325,625,1525112,1288725,0.1,0.495,0.418
2021-06-30,NV,451583,3078697,0.127917049,0.738692899,558,1529482,1291822,0.106,0.497,0.419
2021-07-01,NV,452172,3082337,0.12793064,0.735859729,543,1533848,1295849,0.113,0.498,0.421
2021-07-02,NV,452700,3085739,0.127937771,0.744394111,508,1537439,1298818,0.121,0.499,0.422
2021-07-03,NV,453341,3089280,0.127967683,0.730354916,0,1541256,1301640,0.127,0.5,0.423
2021-07-04,NV,453775,3092117,0.127972031,0.732126697,0,1546054,1305533,0.128,0.502,0.424
2021-07-05,NV,454026,3093709,0.1279763,0.729241046,0,,,0.131,,
2021-07-06,NV,454555,3097791,0.127959101,0.73955576,1346,1552112,1309061,0.133,0.504,0.425
2021-07-07,NV,455344,3102770,0.127973415,0.771638418,453,1553753,1310572,0.135,0.504,0.425
2021-07-08,NV,456181,3107794,0.127997811,0.78396109,697,1558003,1313510,0.136,0.506,0.426
2021-07-09,NV,456935,3112179,0.12802477,0.786822144,813,1561919,1316396,0.138,0.507,0.427
2021-07-10,NV,457751,3116992,0.128051443,0.782077393,0,1565827,1318982,0.137,0.508,0.428
2021-07-11,NV,458374,3120213,0.128087986,0.78210776,0,1568958,1321141,0.141,0.509,0.429
2021-07-12,NV,459055,3124262,0.128108956,0.783852073,1673,1572631,1323370,0.141,0.511,0.43
2021-07-13,NV,459291,3126093,0.128100923,0.806774974,855,1575174,1324826,0.143,0.511,0.43
2021-07-14,NV,459899,3129548,0.128125307,0.809938873,692,1578087,1326956,0.145,0.512,0.431
2021-07-15,NV,460789,3134735,0.128156285,0.804003619,938,1582022,1328846,0.146,0.514,0.431
2021-07-16,NV,461651,3140064,0.128175328,0.805929614,866,1586745,1330894,0.145,0.515,0.432
2021-07-17,NV,462292,3143712,0.128200634,0.7951971,0,1590760,1333331,0.145,0.516,0.433
2021-07-18,NV,462799,3146222,0.128233945,0.791407575,0,1594888,1335853,0.145,0.518,0.434
2021-07-19,NV,463385,3149288,0.128266522,0.781872625,2067,1598515,1337825,0.147,0.519,0.434
2021-07-20,NV,464326,3154074,0.128323568,0.786067933,1004,1600788,1339499,0.153,0.52,0.435
2021-07-21,NV,465427,3159537,0.12839493,0.796187018,931,1604601,1341798,0.156,0.521,0.436
2021-07-22,NV,466342,3164801,0.128428431,0.803676139,942,1608607,1344053,0.156,0.522,0.436
2021-07-23,NV,467417,3170218,0.12849475,0.800766284,1003,1613536,1346575,0.161,0.524,0.437
